com.samsung.shealth.tracker.heart_rate,6266001,3
source,tag_id,com.samsung.health.heart_rate.create_sh_ver,com.samsung.health.heart_rate.heart_beat_count,com.samsung.health.heart_rate.start_time,com.samsung.health.heart_rate.custom,com.samsung.health.heart_rate.binning_data,com.samsung.health.heart_rate.modify_sh_ver,com.samsung.health.heart_rate.update_time,com.samsung.health.heart_rate.create_time,com.samsung.health.heart_rate.max,com.samsung.health.heart_rate.min,com.samsung.health.heart_rate.time_offset,com.samsung.health.heart_rate.deviceuuid,com.samsung.health.heart_rate.comment,com.samsung.health.heart_rate.pkg_name,com.samsung.health.heart_rate.end_time,com.samsung.health.heart_rate.datauuid,com.samsung.health.heart_rate.heart_rate
,20000,,1,2020-12-26 19:29:00.000,,,,2020-12-26 19:29:00.000,2020-12-26 19:29:00.000,96.0,96.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:29:00.000,aaa49e11-d743-e81d-c6f8-47acd3041fdd,96.0,
,20000,,1,2020-12-26 19:30:00.000,,,,2020-12-26 19:30:00.000,2020-12-26 19:30:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:30:00.000,0a8d0279-85cc-012b-a9f3-e51884199369,85.0,
,20000,,1,2020-12-26 19:35:00.000,,,,2020-12-26 19:35:00.000,2020-12-26 19:35:00.000,91.0,91.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:35:00.000,a3bc3728-dff9-589b-591f-d1df047bbf3f,91.0,
,20000,,1,2020-12-26 19:38:00.000,,,,2020-12-26 19:38:00.000,2020-12-26 19:38:00.000,107.0,107.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:38:00.000,355f3c4b-5a38-4881-9a8b-3aac96be77c2,107.0,
,20000,,1,2020-12-26 19:43:00.000,,,,2020-12-26 19:43:00.000,2020-12-26 19:43:00.000,95.0,95.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:43:00.000,28246e94-e33c-e7cc-8d2d-f1adaeb16c5a,95.0,
,20000,,1,2020-12-26 19:46:00.000,,,,2020-12-26 19:46:00.000,2020-12-26 19:46:00.000,89.0,89.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:46:00.000,cd6a5b1f-7571-b3e6-0f90-de7263773804,89.0,
,20000,,1,2020-12-26 19:49:00.000,,,,2020-12-26 19:49:00.000,2020-12-26 19:49:00.000,102.0,102.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:49:00.000,370408d8-b4bc-ab53-4fec-2ba2f5253b4b,102.0,
,20000,,1,2020-12-26 19:51:00.000,,,,2020-12-26 19:51:00.000,2020-12-26 19:51:00.000,88.0,88.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:51:00.000,231fa8fa-6711-c11a-37d0-5a34c746fddc,88.0,
,20000,,1,2020-12-26 19:54:00.000,,,,2020-12-26 19:54:00.000,2020-12-26 19:54:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 19:54:00.000,5209d963-877f-e60a-be77-0a3119bcf30f,87.0,
,20000,,1,2020-12-26 20:04:00.000,,,,2020-12-26 20:04:00.000,2020-12-26 20:04:00.000,107.0,107.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 20:04:00.000,4f208399-6897-af57-b7de-aea0feabc89e,107.0,
,20000,,1,2020-12-26 20:14:00.000,,,,2020-12-26 20:14:00.000,2020-12-26 20:14:00.000,112.0,112.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 20:14:00.000,a7bb9e91-aec6-cd21-35ba-2e1d17ad8457,112.0,
,20000,,1,2020-12-26 20:34:00.000,,,,2020-12-26 20:34:00.000,2020-12-26 20:34:00.000,92.0,92.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 20:34:00.000,f054998c-5717-44fd-4ce7-51f8d54e6753,92.0,
,20000,,1,2020-12-26 20:44:00.000,,,,2020-12-26 20:44:00.000,2020-12-26 20:44:00.000,88.0,88.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 20:44:00.000,1a0535f4-a2c0-b5f5-8615-7f866d5d6e96,88.0,
,20000,,1,2020-12-26 20:54:00.000,,,,2020-12-26 20:54:00.000,2020-12-26 20:54:00.000,100.0,100.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 20:54:00.000,cc628aa8-4c35-cfe0-48bc-6868b47dd578,100.0,
,20000,,1,2020-12-26 21:24:00.000,,,,2020-12-26 21:24:00.000,2020-12-26 21:24:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 21:24:00.000,1b3d4bc8-5408-53cb-72ec-a2d7b3933967,77.0,
,20000,,1,2020-12-26 21:38:00.000,,,,2020-12-26 21:38:00.000,2020-12-26 21:38:00.000,99.0,99.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 21:38:00.000,fae5187b-5d1f-249e-31ce-b20a5f4cc2ac,99.0,
,21313,,1,2020-12-26 21:00:00.000,,7f61a72c-824c-06ae-a48b-015739463e16.com.samsung.health.heart_rate.binning_data.json,,2020-12-26 21:59:59.000,2020-12-26 21:59:59.000,137.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 21:59:59.000,7f61a72c-824c-06ae-a48b-015739463e16,121.0,
,21313,,1,2020-12-26 22:00:00.000,,1f0d8ab6-d28d-1b70-da0c-d50cdd39bc6e.com.samsung.health.heart_rate.binning_data.json,,2020-12-26 22:41:00.000,2020-12-26 22:41:00.000,144.0,96.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 22:41:00.000,1f0d8ab6-d28d-1b70-da0c-d50cdd39bc6e,119.0,
,20000,,1,2020-12-26 22:42:00.000,,,,2020-12-26 22:42:00.000,2020-12-26 22:42:00.000,117.0,117.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 22:42:00.000,0db1eb14-23dd-ada3-26cd-3ab5f0782ddf,117.0,
,20000,,1,2020-12-26 23:09:00.000,,,,2020-12-26 23:09:00.000,2020-12-26 23:09:00.000,105.0,105.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 23:09:00.000,6ca7e385-7f37-4ce6-cf0e-86f1cc39097e,105.0,
,20000,,1,2020-12-26 23:20:00.000,,,,2020-12-26 23:20:00.000,2020-12-26 23:20:00.000,103.0,103.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 23:20:00.000,5e190495-9794-50d9-75f4-4d3240efc357,103.0,
,20000,,1,2020-12-26 23:59:00.000,,,,2020-12-26 23:59:00.000,2020-12-26 23:59:00.000,100.0,100.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-26 23:59:00.000,c2bb4e5c-ff70-64ce-99bc-3c827dc74be3,100.0,
,20000,,1,2020-12-27 00:19:00.000,,,,2020-12-27 00:19:00.000,2020-12-27 00:19:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 00:19:00.000,d5686d0c-e506-383f-1953-f63981dd1933,84.0,
,20000,,1,2020-12-27 00:30:00.000,,,,2020-12-27 00:30:00.000,2020-12-27 00:30:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 00:30:00.000,92659bb1-7f20-a5db-4836-662809a79e2c,79.0,
,20000,,1,2020-12-27 00:49:00.000,,,,2020-12-27 00:49:00.000,2020-12-27 00:49:00.000,84.0,84.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 00:49:00.000,ae5f4545-bebb-9602-d957-472a314e7774,84.0,
,20000,,1,2020-12-27 01:00:00.000,,,,2020-12-27 01:00:00.000,2020-12-27 01:00:00.000,100.0,100.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:00:00.000,a35f569e-bb62-4f08-1f40-7a1b799fd27a,100.0,
,20000,,1,2020-12-27 01:09:00.000,,,,2020-12-27 01:09:00.000,2020-12-27 01:09:00.000,83.0,83.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:09:00.000,1fee9d04-f01f-119a-224f-05a835726df0,83.0,
,20000,,1,2020-12-27 01:19:00.000,,,,2020-12-27 01:19:00.000,2020-12-27 01:19:00.000,95.0,95.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:19:00.000,e7ec01f5-1045-fafe-c9ad-c0d4508e2800,95.0,
,20000,,1,2020-12-27 01:29:00.000,,,,2020-12-27 01:29:00.000,2020-12-27 01:29:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:29:00.000,dbea9aed-55dd-81fd-0629-c04bd86ccab4,76.0,
,20000,,1,2020-12-27 01:39:00.000,,,,2020-12-27 01:39:00.000,2020-12-27 01:39:00.000,80.0,80.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:39:00.000,dfd4ed29-b036-19e7-43b1-78da7a83288f,80.0,
,20000,,1,2020-12-27 01:49:00.000,,,,2020-12-27 01:49:00.000,2020-12-27 01:49:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:49:00.000,c0e67bbe-55a1-5711-4272-96cedf3139a8,73.0,
,20000,,1,2020-12-27 01:59:00.000,,,,2020-12-27 01:59:00.000,2020-12-27 01:59:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 01:59:00.000,620558f7-b1a6-a976-1cc8-ef6b1d1d29a9,76.0,
,20000,,1,2020-12-27 02:09:00.000,,,,2020-12-27 02:09:00.000,2020-12-27 02:09:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 02:09:00.000,2cafdc53-d209-e648-535c-cb10a50f2043,78.0,
,20000,,1,2020-12-27 02:29:00.000,,,,2020-12-27 02:29:00.000,2020-12-27 02:29:00.000,67.0,67.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 02:29:00.000,2de8a90c-9397-02c1-338a-dbfe159c2f38,67.0,
,20000,,1,2020-12-27 02:39:00.000,,,,2020-12-27 02:39:00.000,2020-12-27 02:39:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 02:39:00.000,4b140344-932f-12a5-7300-98458e528f9b,74.0,
,20000,,1,2020-12-27 02:49:00.000,,,,2020-12-27 02:49:00.000,2020-12-27 02:49:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 02:49:00.000,5277be75-967a-32ac-4f19-01b7104a0e84,72.0,
,20000,,1,2020-12-27 02:59:00.000,,,,2020-12-27 02:59:00.000,2020-12-27 02:59:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 02:59:00.000,90790f0e-d58e-ae37-f839-1fec868984dd,73.0,
,20000,,1,2020-12-27 03:09:00.000,,,,2020-12-27 03:09:00.000,2020-12-27 03:09:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 03:09:00.000,6c378a41-a317-e563-58f8-f319b830f5b1,72.0,
,20000,,1,2020-12-27 03:19:00.000,,,,2020-12-27 03:19:00.000,2020-12-27 03:19:00.000,71.0,71.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 03:19:00.000,eb0033cc-5eed-d5bf-0495-19b8f97b3414,71.0,
,20000,,1,2020-12-27 03:29:00.000,,,,2020-12-27 03:29:00.000,2020-12-27 03:29:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 03:29:00.000,bdf9bb33-a693-a621-534c-d7338e50358c,69.0,
,20000,,1,2020-12-27 03:39:00.000,,,,2020-12-27 03:39:00.000,2020-12-27 03:39:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 03:39:00.000,cdb9717f-3a5f-79ef-b265-ce49272c0fd6,73.0,
,20000,,1,2020-12-27 03:49:00.000,,,,2020-12-27 03:49:00.000,2020-12-27 03:49:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 03:49:00.000,b29b4529-0ea7-712a-6637-28a88f2e1c23,72.0,
,20000,,1,2020-12-27 03:59:00.000,,,,2020-12-27 03:59:00.000,2020-12-27 03:59:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 03:59:00.000,91ef6d63-bafc-ad71-6128-ae58b6a1e8dc,69.0,
,20000,,1,2020-12-27 04:09:00.000,,,,2020-12-27 04:09:00.000,2020-12-27 04:09:00.000,71.0,71.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 04:09:00.000,c5531d62-9a3b-9901-cfc4-9937bd50278c,71.0,
,20000,,1,2020-12-27 04:19:00.000,,,,2020-12-27 04:19:00.000,2020-12-27 04:19:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 04:19:00.000,fc5c89e8-e5e7-c48e-729b-4730e6e6e12c,76.0,
,20000,,1,2020-12-27 04:29:00.000,,,,2020-12-27 04:29:00.000,2020-12-27 04:29:00.000,75.0,75.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 04:29:00.000,5b1b2253-02d3-8315-cd7c-0f9a2ee281b5,75.0,
,20000,,1,2020-12-27 04:39:00.000,,,,2020-12-27 04:39:00.000,2020-12-27 04:39:00.000,76.0,76.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 04:39:00.000,ecc73b00-150e-f988-2efd-d9860e6aa3bf,76.0,
,20000,,1,2020-12-27 04:49:00.000,,,,2020-12-27 04:49:00.000,2020-12-27 04:49:00.000,67.0,67.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 04:49:00.000,0699ec64-2f5a-7280-3ee0-f6d050bed443,67.0,
,20000,,1,2020-12-27 04:59:00.000,,,,2020-12-27 04:59:00.000,2020-12-27 04:59:00.000,81.0,81.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 04:59:00.000,fae3333f-f628-4370-bf9e-b1ec717f2a8b,81.0,
,20000,,1,2020-12-27 05:09:00.000,,,,2020-12-27 05:09:00.000,2020-12-27 05:09:00.000,66.0,66.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 05:09:00.000,7d9919a6-85e4-0267-4c6b-0297cbc6f8eb,66.0,
,20000,,1,2020-12-27 05:19:00.000,,,,2020-12-27 05:19:00.000,2020-12-27 05:19:00.000,75.0,75.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 05:19:00.000,19ac9536-5f76-5a75-edd7-78effd88d278,75.0,
,20000,,1,2020-12-27 05:29:00.000,,,,2020-12-27 05:29:00.000,2020-12-27 05:29:00.000,75.0,75.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 05:29:00.000,e4a6d637-d2de-58c6-281a-af627fd1eff3,75.0,
,20000,,1,2020-12-27 05:39:00.000,,,,2020-12-27 05:39:00.000,2020-12-27 05:39:00.000,77.0,77.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 05:39:00.000,0a156b88-d3f3-5dca-3dce-45d60e3a345f,77.0,
,20000,,1,2020-12-27 05:49:00.000,,,,2020-12-27 05:49:00.000,2020-12-27 05:49:00.000,73.0,73.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 05:49:00.000,cddf830c-8c11-b1c5-2c68-739634fea10c,73.0,
,20000,,1,2020-12-27 05:59:00.000,,,,2020-12-27 05:59:00.000,2020-12-27 05:59:00.000,78.0,78.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 05:59:00.000,e68ceabb-2e44-9abd-9fa8-aff3efffe34e,78.0,
,20000,,1,2020-12-27 06:19:00.000,,,,2020-12-27 06:19:00.000,2020-12-27 06:19:00.000,66.0,66.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 06:19:00.000,acdbafaf-99a2-d660-4f09-5c280fc5c7b9,66.0,
,20000,,1,2020-12-27 06:29:00.000,,,,2020-12-27 06:29:00.000,2020-12-27 06:29:00.000,70.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 06:29:00.000,591070c0-68a6-5bae-4d78-294ed53e533f,70.0,
,20000,,1,2020-12-27 06:39:00.000,,,,2020-12-27 06:39:00.000,2020-12-27 06:39:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 06:39:00.000,d58552e1-b635-f741-dffc-ea0a3ffb386c,69.0,
,20000,,1,2020-12-27 06:49:00.000,,,,2020-12-27 06:49:00.000,2020-12-27 06:49:00.000,70.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 06:49:00.000,b959b6f5-bee1-f693-7377-7bd57d137065,70.0,
,20000,,1,2020-12-27 06:59:00.000,,,,2020-12-27 06:59:00.000,2020-12-27 06:59:00.000,68.0,68.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 06:59:00.000,1eef8b33-e00d-feb9-094f-73ec526a96a4,68.0,
,20000,,1,2020-12-27 07:09:00.000,,,,2020-12-27 07:09:00.000,2020-12-27 07:09:00.000,71.0,71.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:09:00.000,18808c4d-30e8-1b90-2772-d61be9ab9228,71.0,
,20000,,1,2020-12-27 07:19:00.000,,,,2020-12-27 07:19:00.000,2020-12-27 07:19:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:19:00.000,78b44883-01e3-5c64-9a52-d7e28e61bfc9,74.0,
,20000,,1,2020-12-27 07:21:00.000,,,,2020-12-27 07:21:00.000,2020-12-27 07:21:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:21:00.000,7135fa40-125f-c1dd-73dd-8d6734897786,74.0,
,20000,,1,2020-12-27 07:29:00.000,,,,2020-12-27 07:29:00.000,2020-12-27 07:29:00.000,71.0,71.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:29:00.000,22af96bb-b04c-abb4-d7ad-efe30dbef7eb,71.0,
,20000,,1,2020-12-27 07:39:00.000,,,,2020-12-27 07:39:00.000,2020-12-27 07:39:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:39:00.000,eeae0f60-5fb4-e930-ced7-b01091c9fb0d,69.0,
,20000,,1,2020-12-27 07:49:00.000,,,,2020-12-27 07:49:00.000,2020-12-27 07:49:00.000,68.0,68.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:49:00.000,5e1cb021-8b24-4338-3107-9806f820f602,68.0,
,20000,,1,2020-12-27 07:59:00.000,,,,2020-12-27 07:59:00.000,2020-12-27 07:59:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 07:59:00.000,1373e1fe-8c96-434a-5b31-aabadeae0684,69.0,
,20000,,1,2020-12-27 08:09:00.000,,,,2020-12-27 08:09:00.000,2020-12-27 08:09:00.000,68.0,68.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 08:09:00.000,42d4475a-6f03-6fb6-a918-20ac1d8f801b,68.0,
,20000,,1,2020-12-27 08:19:00.000,,,,2020-12-27 08:19:00.000,2020-12-27 08:19:00.000,68.0,68.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 08:19:00.000,21206927-efad-edcb-0f93-0aabca53b38c,68.0,
,20000,,1,2020-12-27 08:29:00.000,,,,2020-12-27 08:29:00.000,2020-12-27 08:29:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 08:29:00.000,a39e66de-4703-53bd-37e4-0059a58dba99,69.0,
,20000,,1,2020-12-27 08:39:00.000,,,,2020-12-27 08:39:00.000,2020-12-27 08:39:00.000,72.0,72.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 08:39:00.000,ed18a6ab-5cbc-37f3-f10c-76c2ad42a4ca,72.0,
,20000,,1,2020-12-27 08:49:00.000,,,,2020-12-27 08:49:00.000,2020-12-27 08:49:00.000,66.0,66.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 08:49:00.000,aac4254c-a2c4-8ff5-6ff7-d3e2d6dfc03f,66.0,
,20000,,1,2020-12-27 08:59:00.000,,,,2020-12-27 08:59:00.000,2020-12-27 08:59:00.000,66.0,66.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 08:59:00.000,19edb9b6-c0ee-d7e9-1b0d-17847a3844a2,66.0,
,20000,,1,2020-12-27 09:09:00.000,,,,2020-12-27 09:09:00.000,2020-12-27 09:09:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 09:09:00.000,5efc39b0-4721-9744-9225-207db33ae529,79.0,
,20000,,1,2020-12-27 09:19:00.000,,,,2020-12-27 09:19:00.000,2020-12-27 09:19:00.000,69.0,69.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 09:19:00.000,ac740785-b741-4c4c-41a6-33bcab3aa50d,69.0,
,20000,,1,2020-12-27 09:30:00.000,,,,2020-12-27 09:30:00.000,2020-12-27 09:30:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 09:30:00.000,a4e0e383-21d6-2e25-eab5-f3c021d7ed79,79.0,
,20000,,1,2020-12-27 09:43:00.000,,,,2020-12-27 09:43:00.000,2020-12-27 09:43:00.000,91.0,91.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 09:43:00.000,7faea4c3-52b3-bdc7-cf27-ede3d1f16d78,91.0,
,20000,,1,2020-12-27 09:45:00.000,,,,2020-12-27 09:45:00.000,2020-12-27 09:45:00.000,70.0,70.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 09:45:00.000,b552cc15-0f17-35f0-2779-8b0e3bb0451d,70.0,
,20000,,1,2020-12-27 09:50:00.000,,,,2020-12-27 09:50:00.000,2020-12-27 09:50:00.000,101.0,101.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 09:50:00.000,9f742b4d-62d1-2a8d-4931-a29f6c19b503,101.0,
,20000,,1,2020-12-27 10:00:00.000,,,,2020-12-27 10:00:00.000,2020-12-27 10:00:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:00:00.000,c95686ad-275a-b4cb-a2f7-2e762029546f,79.0,
,20000,,1,2020-12-27 10:29:00.000,,,,2020-12-27 10:29:00.000,2020-12-27 10:29:00.000,79.0,79.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:29:00.000,97507b1b-c555-096d-7943-7736e11431d2,79.0,
,20000,,1,2020-12-27 10:39:00.000,,,,2020-12-27 10:39:00.000,2020-12-27 10:39:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:39:00.000,fa897027-6f0d-c634-247b-084b17038a8a,86.0,
,20000,,1,2020-12-27 10:49:00.000,,,,2020-12-27 10:49:00.000,2020-12-27 10:49:00.000,74.0,74.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:49:00.000,95b32f28-c4b0-6c5d-38ff-c62686c27045,74.0,
,20000,,1,2020-12-27 10:51:00.000,,,,2020-12-27 10:51:00.000,2020-12-27 10:51:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:51:00.000,50ffd718-dba1-28ad-1f6f-34a42429ca9a,82.0,
,20000,,1,2020-12-27 10:53:00.000,,,,2020-12-27 10:53:00.000,2020-12-27 10:53:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:53:00.000,1d115204-8efc-72c4-97d7-a8513e35cf3e,85.0,
,20000,,1,2020-12-27 10:59:00.000,,,,2020-12-27 10:59:00.000,2020-12-27 10:59:00.000,86.0,86.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 10:59:00.000,af5016f4-fc0f-3d0b-0d32-57944cc29964,86.0,
,20000,,1,2020-12-27 11:10:00.000,,,,2020-12-27 11:10:00.000,2020-12-27 11:10:00.000,94.0,94.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 11:10:00.000,27daa73b-d747-96c0-4c37-5daad7444c69,94.0,
,20000,,1,2020-12-27 11:29:00.000,,,,2020-12-27 11:29:00.000,2020-12-27 11:29:00.000,89.0,89.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 11:29:00.000,0ee772d8-c877-4cf1-191c-731695771fd4,89.0,
,20000,,1,2020-12-27 11:39:00.000,,,,2020-12-27 11:39:00.000,2020-12-27 11:39:00.000,105.0,105.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 11:39:00.000,944a9e4b-afc4-bc78-bbe8-29648037d04e,105.0,
,20000,,1,2020-12-27 11:49:00.000,,,,2020-12-27 11:49:00.000,2020-12-27 11:49:00.000,85.0,85.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 11:49:00.000,6e3b1e34-3fdd-f3cb-67a4-07023617897c,85.0,
,20000,,1,2020-12-27 11:59:00.000,,,,2020-12-27 11:59:00.000,2020-12-27 11:59:00.000,87.0,87.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 11:59:00.000,6df41de5-1167-2918-9c17-d34bf20b8bb8,87.0,
,20000,,1,2020-12-27 12:10:00.000,,,,2020-12-27 12:10:00.000,2020-12-27 12:10:00.000,104.0,104.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 12:10:00.000,d348e58c-ec2c-2362-b3fc-2f3376b49f8a,104.0,
,20000,,1,2020-12-27 12:19:00.000,,,,2020-12-27 12:19:00.000,2020-12-27 12:19:00.000,82.0,82.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 12:19:00.000,9d931317-4ddf-a887-31d4-8698f7ec779e,82.0,
,20000,,1,2020-12-27 12:29:00.000,,,,2020-12-27 12:29:00.000,2020-12-27 12:29:00.000,92.0,92.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 12:29:00.000,9ad5168d-2836-fff7-ff5f-4cd960c64835,92.0,
,20000,,1,2020-12-27 12:39:00.000,,,,2020-12-27 12:39:00.000,2020-12-27 12:39:00.000,91.0,91.0,UTC-0300,rCXGezyjDZ,,com.sec.android.app.shealth,2020-12-27 12:39:00.000,dbc3a604-985c-4eaf-6761-850687cf4eea,91.0,
