com.samsung.shealth.rewards,6266001,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2021-02-27 23:19:02.008,,,,2021-03-01 23:06:51.847,2021-02-27 23:19:02.047,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":108,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-02-27 23:19:02.008,6eba2ceb-627d-48ba-8560-deea3f702422,0,
,2021-03-01 23:06:51.822,,,,2021-03-02 22:47:41.905,2021-03-01 23:06:51.850,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-01 23:06:51.822,f22f62f0-6b32-4c29-a1f0-38d0029617eb,0,
,2021-03-02 22:47:41.862,,,,2021-03-03 23:11:32.010,2021-03-02 22:47:42.387,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":88,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-02 22:47:41.862,ad719e73-6876-4321-bc5b-941263108df4,0,
,2021-03-03 23:11:31.972,,,,2021-03-04 23:00:08.953,2021-03-03 23:11:32.018,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":106,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-03 23:11:31.972,ee6aaeba-6c04-494f-8fac-1619b509401b,0,
,2021-03-04 23:00:08.917,,,,2021-03-06 21:28:28.602,2021-03-04 23:00:08.964,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":98,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-04 23:00:08.917,932346d7-5773-4564-832c-72dd1243241a,0,
,2021-03-06 21:28:28.580,,,,2021-03-08 23:06:38.557,2021-03-06 21:28:28.612,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":1203,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-06 21:28:28.580,36be4a37-7568-4300-a65d-25e47b97ee21,0,
,2021-03-06 23:14:24.138,,,,2021-03-06 23:14:24.241,2021-03-06 21:28:28.786,,,goal_activity_reward_most_active_day,UTC-0300,"{""mIsCompleted"":false,""mValue"":1203,""mValue2"":0}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-06 21:28:28.580,105c9126-e881-4300-abce-6af076abeb53,1,
,2021-03-06 02:59:59.999,,,,2021-03-06 21:28:28.974,2021-03-06 21:28:28.974,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":331,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-06 02:59:59.999,17b5bf39-0a07-4345-a954-60deb05d9a26,0,
,2021-03-06 02:59:59.999,,,,2021-03-06 21:28:29.041,2021-03-06 21:28:29.041,,,goal_activity_reward_most_active_day,UTC-0300,"{""mIsCompleted"":true,""mValue"":331,""mValue2"":0}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-06 02:59:59.999,c74f437c-3a54-40e9-8757-8a7dc872f934,0,
,2021-03-08 23:06:38.537,,,,2021-03-10 23:08:23.675,2021-03-08 23:06:38.559,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":104,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-08 23:06:38.537,2ec32b21-0486-4cac-892c-bc95a6d8a8dd,0,
,2021-03-10 23:08:23.658,,,,2021-03-11 23:15:37.999,2021-03-10 23:08:23.687,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":108,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-10 23:08:23.658,51491bd6-4d48-4b11-ae9a-3251ae7a837d,0,
,2021-03-11 23:15:37.949,,,,2021-03-13 21:30:04.291,2021-03-11 23:15:38.029,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":96,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-11 23:15:37.949,36aa030c-b0ae-45c0-8dfa-a62a8d5efa88,0,
,2021-03-13 21:30:04.257,,,,2021-03-15 22:58:22.143,2021-03-13 21:30:04.294,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":1193,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-13 21:30:04.257,719d0e22-b355-415d-a04b-db31beb4578e,0,
,2021-03-13 02:59:59.999,,,,2021-03-13 21:30:04.590,2021-03-13 21:30:04.590,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":330,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-13 02:59:59.999,9c843ac6-2898-416b-9648-1fb10796dbf5,0,
,2021-03-15 22:58:22.124,,,,2021-03-16 22:51:00.751,2021-03-15 22:58:22.146,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":97,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-15 22:58:22.124,e6b9d027-0131-45fa-abfe-6a6353152647,0,
,2021-03-16 22:51:00.728,,,,2021-03-17 23:01:52.622,2021-03-16 22:51:00.773,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":82,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-16 22:51:00.728,8bd55d52-a0e5-495e-9a24-4c59412ca4c5,0,
,2021-03-17 23:01:52.608,,,,2021-03-19 22:58:28.359,2021-03-17 23:01:52.629,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":91,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-17 23:01:52.608,8cf10fb3-39ca-4a4f-af70-92a0879bd342,0,
,2021-03-19 22:58:28.339,,,,2021-03-22 22:55:06.135,2021-03-19 22:58:28.361,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":89,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-19 22:58:28.339,270f26f2-700f-45dc-adcd-658dd01bc892,0,
,2021-03-22 22:55:06.037,,,,2021-03-23 22:47:23.659,2021-03-22 22:55:06.254,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":94,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-22 22:55:06.037,56feb924-50e6-4478-9a8b-f856449353d2,0,
,2021-03-23 22:47:23.639,,,,2021-03-24 22:57:06.457,2021-03-23 22:47:23.664,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":81,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-23 22:47:23.639,c785ec63-7bc6-4b04-bc5a-2d427648f4b8,0,
,2021-03-24 22:57:06.434,,,,2021-03-26 00:47:34.321,2021-03-24 22:57:06.471,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":92,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-24 22:57:06.434,c1c79956-bfa6-4937-b481-084f2d913c01,0,
,2021-03-26 00:47:34.295,,,,2021-03-26 23:11:17.746,2021-03-26 00:47:34.325,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":202,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-26 00:47:34.295,0f0f873b-f159-4593-9777-ad9735c022c9,0,
,2021-03-26 23:11:17.709,,,,2021-03-27 23:19:49.561,2021-03-26 23:11:17.766,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":103,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-26 23:11:17.709,7ca21ab3-abbe-4054-aeeb-70c86438ee3c,0,
,2021-03-27 23:19:49.522,,,,2021-03-29 23:04:13.933,2021-03-27 23:19:49.565,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":113,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-27 23:19:49.522,afe84c88-effe-4b87-9712-122ac35d9ea0,0,
,2021-03-29 23:04:13.909,,,,2021-03-31 21:23:02.429,2021-03-29 23:04:13.937,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":97,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-29 23:04:13.909,5ef12cc5-f683-418f-b0c7-39e2fc08ffa5,0,
,2021-03-31 21:23:02.402,,,,2021-04-01 23:10:04.152,2021-03-31 21:23:02.435,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":1188,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-31 21:23:02.402,b7af108f-4a70-4b55-8dec-e6bbdb475dd3,0,
,2021-03-31 02:59:59.999,,,,2021-03-31 21:23:02.637,2021-03-31 21:23:02.637,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":true,""mValue"":338,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-03-31 02:59:59.999,1bd42c6d-5870-428d-9783-99f7b542ec7e,0,
,2021-04-01 23:10:04.116,,,,2021-04-02 23:10:50.031,2021-04-01 23:10:04.175,,,goal_activity_reward_goal_achieved,UTC-0300,"{""mIsCompleted"":false,""mValue"":102,""mValue2"":60}",87RAVxanZM,com.sec.android.app.shealth,goal.activity,2021-04-01 23:10:04.116,dd8d2bba-d0ba-41b2-a489-0094aaffe967,0,
