com.samsung.shealth.tracker.pedometer_step_count,6266001,2
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
,,0,47,2024-07-06 20:38:00.000,,,2024-07-06 20:38:59.000,2024-07-06 20:38:59.000,47,1.2486829,37.602295,2.5162048,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:38:59.000,f6141f34-4c8e-b9ae-1bf4-3263eeeea424,
,,0,16,2024-07-06 20:40:00.000,,,2024-07-06 20:40:59.000,2024-07-06 20:40:59.000,16,1.6658432,12.800781,0.8075714,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:40:59.000,54d596f8-1a5f-c71b-9253-27c44adc760b,
,,0,12,2024-07-06 20:41:00.000,,,2024-07-06 20:41:59.000,2024-07-06 20:41:59.000,12,1.4632353,9.600586,0.6514282,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:41:59.000,b22af737-392c-8ca5-b3d2-17bc3be92026,
,,0,16,2024-07-06 20:42:00.000,,,2024-07-06 20:42:59.000,2024-07-06 20:42:59.000,16,1.5886288,12.800781,0.8306885,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 20:42:59.000,ef9db9e3-b191-3518-834e-e3044e3b7209,
,,0,47,2024-07-06 22:53:00.000,,,2024-07-06 22:53:59.000,2024-07-06 22:53:59.000,47,1.4207902,37.602295,2.4186554,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 22:53:59.000,50cbc571-110f-4f00-fccc-70c42b3a1253,
,,0,23,2024-07-06 22:54:00.000,,,2024-07-07 10:13:51.000,2024-07-06 22:54:59.000,23,1.3526162,18.401123,1.1766968,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-06 22:54:59.000,da97b7c8-76a7-cfce-4f45-6071e62cae57,
,,0,15,2024-07-07 12:51:00.000,,,2024-07-07 12:51:59.000,2024-07-07 12:51:59.000,15,1.2679467,12.000002,0.79273105,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 12:51:59.000,c2fa36dd-4ab9-b26f-402c-6bb596836e59,
,,0,12,2024-07-07 12:52:00.000,,,2024-07-07 12:52:59.000,2024-07-07 12:52:59.000,12,1.4074074,9.599997,0.6273093,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 12:52:59.000,8a722981-9720-e96b-e068-de8d0a7af3ad,
,,0,16,2024-07-07 13:06:00.000,,,2024-07-07 13:06:59.000,2024-07-07 13:06:59.000,16,1.909091,12.799995,0.8202059,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 13:06:59.000,de716fe7-6f07-90f9-5bb3-84d4a3203f77,
,,22,0,2024-07-07 13:51:00.000,,,2024-07-07 13:51:59.000,2024-07-07 13:51:59.000,22,3.6532679,19.999977,1.5562527,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 13:51:59.000,4ad08037-fa0d-bf40-d869-cd59be0d7c4c,
,,0,12,2024-07-07 13:55:00.000,,,2024-07-07 13:55:59.000,2024-07-07 13:55:59.000,12,1.6868687,9.599991,0.59454846,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 13:55:59.000,f8d8b2a5-3764-78df-f4dc-0b06cf68c0c8,
,,0,22,2024-07-07 13:56:00.000,,,2024-07-07 13:56:59.000,2024-07-07 13:56:59.000,22,1.5856471,17.600044,1.1170163,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 13:56:59.000,7733dd94-557b-28b8-f35f-caf4bf1993f6,
,,0,27,2024-07-07 14:12:00.000,,,2024-07-07 14:12:59.000,2024-07-07 14:12:59.000,27,1.681508,21.600075,1.3568087,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 14:12:59.000,e7737fbc-bddb-3944-907e-0e8da2eedc1c,
,,0,18,2024-07-07 14:13:00.000,,,2024-07-07 14:13:59.000,2024-07-07 14:13:59.000,18,1.1630241,14.400047,0.9164529,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 14:13:59.000,26b5c5f8-dcea-4ccf-716c-83dec5688588,
,,0,26,2024-07-07 14:15:00.000,,,2024-07-07 14:15:59.000,2024-07-07 14:15:59.000,26,1.5049798,20.800064,1.324995,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 14:15:59.000,83490acf-4f83-23b7-a9c1-0a85f01902d5,
,,0,20,2024-07-07 14:50:00.000,,,2024-07-07 14:50:59.000,2024-07-07 14:50:59.000,20,1.4991341,16.000061,1.0286417,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 14:50:59.000,6cde605d-dd7f-47fe-6047-7e3e795453d3,
,,0,17,2024-07-07 14:51:00.000,,,2024-07-07 14:51:59.000,2024-07-07 14:51:59.000,17,1.5413411,13.600052,0.88122845,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 14:51:59.000,60f1ad62-2a2b-a3be-ee4f-1be7dda620f6,
,,0,15,2024-07-07 15:51:00.000,,,2024-07-07 15:51:59.000,2024-07-07 15:51:59.000,15,1.7199559,12.000046,0.7624979,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 15:51:59.000,7c878df0-ff93-f6ed-3b88-8ca38d12d6a7,
,,0,15,2024-07-07 15:52:00.000,,,2024-07-07 15:52:59.000,2024-07-07 15:52:59.000,15,1.2692307,12.000046,0.7679539,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 15:52:59.000,fdad90f4-678c-dc42-e803-16774dab7a68,
,,0,15,2024-07-07 15:53:00.000,,,2024-07-07 15:53:59.000,2024-07-07 15:53:59.000,15,1.4583334,12.000046,0.7728205,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 15:53:59.000,e7f19cb9-94e6-15c2-09be-64b5e7fe7a8c,
,,0,42,2024-07-07 15:56:00.000,,,2024-07-07 15:56:59.000,2024-07-07 15:56:59.000,42,1.3549846,33.60013,2.142847,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 15:56:59.000,ac096f93-685e-f130-eff8-33bb7b9ba38d,
,,0,34,2024-07-07 17:00:00.000,,,2024-07-07 17:00:59.000,2024-07-07 17:00:59.000,34,1.195566,27.199936,1.7598867,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 17:00:59.000,1fc5d374-1f1d-6840-1c9e-d2a5e04b925b,
,,0,15,2024-07-07 18:42:00.000,,,2024-07-07 18:42:59.000,2024-07-07 18:42:59.000,15,1.2037038,11.999847,0.784647,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 18:42:59.000,6f81b087-5267-ac3d-86b0-3a81e6665ba7,
,,0,35,2024-07-07 21:16:00.000,,,2024-07-07 21:16:59.000,2024-07-07 21:16:59.000,35,1.3393626,27.999634,1.8105698,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 21:16:59.000,f9a7978b-3770-4a26-f380-4eb059f84bf6,
,,0,17,2024-07-07 21:17:00.000,,,2024-07-07 21:17:59.000,2024-07-07 21:17:59.000,17,1.5975136,13.599823,0.88404274,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 21:17:59.000,233d6e19-8402-34d3-e993-99671ba9d197,
,,0,18,2024-07-07 21:51:00.000,,,2024-07-07 21:51:59.000,2024-07-07 21:51:59.000,18,1.7464986,14.399933,0.8846817,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 21:51:59.000,113c2de5-1730-4df4-7f7e-3f34bd2c317c,
,,21,0,2024-07-07 22:27:00.000,,,2024-07-07 22:27:59.000,2024-07-07 22:27:59.000,21,2.9060874,21.900055,2.0521183,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 22:27:59.000,80dc1bec-b741-5838-5bbe-6605f60ae394,
,,0,19,2024-07-07 22:35:00.000,,,2024-07-07 22:35:59.000,2024-07-07 22:35:59.000,19,1.50866,15.199829,0.9590397,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 22:35:59.000,e2e909b7-f3bf-014b-9535-c79cf79bc4c6,
,,0,15,2024-07-07 22:36:00.000,,,2024-07-07 22:36:59.000,2024-07-07 22:36:59.000,15,1.5079365,11.999847,0.7754841,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 22:36:59.000,6e755ab5-3499-6cc3-d028-a7d3f8763f12,
,,0,19,2024-07-07 22:58:00.000,,,2024-07-07 22:58:59.000,2024-07-07 22:58:59.000,19,1.5664399,15.199829,0.94327545,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-07 22:58:59.000,c80dddae-7092-8447-c3df-3fba8b7d0298,
,,0,31,2024-07-08 21:29:00.000,,,2024-07-08 21:29:59.000,2024-07-08 21:29:59.000,31,1.4665254,26.299995,1.8786675,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:29:59.000,5bda69d9-a5f7-b0bc-7671-2b67b324d8fc,
,,0,16,2024-07-08 21:30:00.000,,,2024-07-08 21:30:59.000,2024-07-08 21:30:59.000,16,1.2340686,12.799988,0.81390417,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:30:59.000,fca3ad95-00e3-49e7-157a-9debfd3fa90b,
,,10,21,2024-07-08 21:34:00.000,,,2024-07-08 21:34:59.000,2024-07-08 21:34:59.000,31,1.4994519,25.399979,1.6789589,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:34:59.000,9a5f043b-17ef-cb3d-7f67-8677d9f62a4b,
,,0,37,2024-07-08 21:35:00.000,,,2024-07-08 21:36:07.000,2024-07-08 21:35:59.000,37,1.1736726,29.600082,1.8994122,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:35:59.000,2b2d3fd1-3206-0d45-4f4f-00017ce5ad07,
,,0,22,2024-07-08 21:36:00.000,,,2024-07-08 21:38:51.000,2024-07-08 21:36:59.000,22,1.6619469,17.600037,1.1212602,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:36:59.000,32a8b89e-2f84-9255-ba64-73b9d115418a,
,,0,17,2024-07-08 21:40:00.000,,,2024-07-08 21:40:59.000,2024-07-08 21:40:59.000,17,1.4417989,13.600037,0.8689208,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:40:59.000,4ae6c314-c8bc-a48d-ff98-4cf7270a5f4d,
,,0,25,2024-07-08 21:55:00.000,,,2024-07-08 21:55:59.000,2024-07-08 21:55:59.000,25,1.1487576,20.000069,1.3112755,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:55:59.000,9ba2cef8-fef9-1879-a7f4-b874f3304143,
,,0,29,2024-07-08 21:56:00.000,,,2024-07-08 21:56:59.000,2024-07-08 21:56:59.000,29,1.2455688,23.200089,1.494709,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 21:56:59.000,06b53a2d-644d-f839-77b8-516d89f19655,
,,0,22,2024-07-08 22:02:00.000,,,2024-07-08 22:02:59.000,2024-07-08 22:02:59.000,22,1.2188652,17.600067,1.1403694,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:02:59.000,f8bb9252-e74c-61f6-9049-4ebcda8573a8,
,,0,17,2024-07-08 22:09:00.000,,,2024-07-08 22:09:59.000,2024-07-08 22:09:59.000,17,1.1162566,13.600052,0.87168026,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:09:59.000,14402be1-a311-012d-954c-dabdff83b88d,
,,0,17,2024-07-08 22:16:00.000,,,2024-07-08 22:16:59.000,2024-07-08 22:16:59.000,17,1.6018518,13.600052,0.880929,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:16:59.000,607e5cf8-ee03-ca0e-39e2-12e61911461c,
,,0,47,2024-07-08 22:34:00.000,,,2024-07-08 22:34:59.000,2024-07-08 22:34:59.000,47,1.336425,37.600143,2.4829197,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:34:59.000,c9fa4353-93dd-87cb-e06d-204fe676c342,
,,0,28,2024-07-08 22:37:00.000,,,2024-07-08 22:37:59.000,2024-07-08 22:37:59.000,28,1.3444802,22.399765,1.469471,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:37:59.000,258317e1-4f99-0680-895a-55bf03e9ff21,
,,0,16,2024-07-08 22:38:00.000,,,2024-07-08 22:38:59.000,2024-07-08 22:38:59.000,16,1.778656,12.799927,0.8178234,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:38:59.000,fe33a849-a0ed-0e4c-7683-d83110bd1a8b,
,,0,37,2024-07-08 22:40:00.000,,,2024-07-08 22:40:59.000,2024-07-08 22:40:59.000,37,1.3236905,29.89975,1.9828339,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:40:59.000,564b48b4-2264-ce62-e6fb-03f81de2407e,
,,0,37,2024-07-08 22:41:00.000,,,2024-07-08 22:41:59.000,2024-07-08 22:41:59.000,37,1.5383077,29.59967,1.8827839,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:41:59.000,ce41c5c3-e18e-4768-16bd-4399b2feada3,
,,0,17,2024-07-08 22:48:00.000,,,2024-07-08 22:52:01.000,2024-07-08 22:48:59.000,17,1.1144099,13.599945,0.8773308,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-08 22:48:59.000,2143be50-6190-f68a-00be-db70e9e47caa,
,,0,11,2024-07-11 21:44:00.000,,,2024-07-11 21:44:59.000,2024-07-11 21:44:59.000,11,1.5510365,8.8,0.5543974,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 21:44:59.000,94e265db-571c-3199-d7a6-523f83c7545d,
,,0,25,2024-07-11 21:45:00.000,,,2024-07-11 21:46:26.000,2024-07-11 21:45:59.000,25,1.7269119,19.999992,1.2454824,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 21:45:59.000,5e217ef2-6161-ea8a-2085-79dd9f765ffb,
,,0,16,2024-07-11 22:08:00.000,,,2024-07-11 22:08:59.000,2024-07-11 22:08:59.000,16,1.8007662,12.799992,0.78451633,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:08:59.000,d8c3a0f9-8b3e-4731-9b34-8206bf97eafe,
,,0,17,2024-07-11 22:20:00.000,,,2024-07-11 22:20:59.000,2024-07-11 22:20:59.000,17,1.3243002,14.199989,0.9813125,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:20:59.000,8e19e595-78be-59b7-d472-a84a3f78b550,
,,0,23,2024-07-11 22:24:00.000,,,2024-07-11 22:24:59.000,2024-07-11 22:24:59.000,23,1.1674742,18.40001,1.2127819,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:24:59.000,f10cd9b7-65da-fa8a-3141-29b150474a44,
,,0,26,2024-07-11 22:26:00.000,,,2024-07-11 22:26:59.000,2024-07-11 22:26:59.000,26,1.5703684,20.800064,1.3344579,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:26:59.000,4e3b63fc-73dd-428d-af3e-6f10d7a64d75,
,,15,11,2024-07-11 22:27:00.000,,,2024-07-11 22:27:59.000,2024-07-11 22:27:59.000,26,1.370314,21.400063,1.4419432,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:27:59.000,04bf6631-3c25-9c49-c89d-7ad89f2cc55f,
,,0,2,2024-07-11 22:28:00.000,,,2024-07-11 22:28:59.000,2024-07-11 22:28:59.000,2,1.1869749,1.6000061,0.1077652,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:28:59.000,b268da8f-0e01-3860-2153-20ac553a5242,
,,0,26,2024-07-11 22:40:00.000,,,2024-07-11 23:02:19.000,2024-07-11 22:40:59.000,26,1.4130706,20.800072,1.3651361,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 22:40:59.000,92503fab-fcf7-dc91-a7c3-5667473a3d58,
,,0,32,2024-07-11 23:02:00.000,,,2024-07-11 23:07:01.000,2024-07-11 23:02:59.000,32,1.2764806,25.600098,1.6608114,UTC-0300,rCXGezyjDZ,com.sec.android.app.shealth,2024-07-11 23:02:59.000,50dbe8a7-295c-35f1-7aca-5b333d1fc1c6,
